"Name.Ret","Month.Ret","Sales.Ret","ExciseTax.Ret","County.Ret","Established.Ret","RetailerURLLink"
"2337","GREEN LEAF","Jul-2016","$79,201","$29,304","Whatcom County","Retailer since Feb 2016","http://www.502data.com/license/414918"
"2338","GREEN LEAF","Jun-2016","$51,057","$18,891","Whatcom County","Retailer since Feb 2016","http://www.502data.com/license/414918"
"2339","GREEN LEAF","May-2016","$47,573","$17,602","Whatcom County","Retailer since Feb 2016","http://www.502data.com/license/414918"
"2340","GREEN LEAF","Apr-2016","$40,614","$15,027","Whatcom County","Retailer since Feb 2016","http://www.502data.com/license/414918"
"2341","GREEN LEAF","Mar-2016","$33,723","$12,477","Whatcom County","Retailer since Feb 2016","http://www.502data.com/license/414918"
"2342","GREEN LEAF","Feb-2016","$22,540","$8,340","Whatcom County","Retailer since Feb 2016","http://www.502data.com/license/414918"
"2343","SWEET LEAF CANNABIS CO","Oct-2016","$77,038","$28,504","Grays Harbor County","Retailer since Aug 2015","http://www.502data.com/license/415523"
"2344","SWEET LEAF CANNABIS CO","Sep-2016","$89,891","$33,260","Grays Harbor County","Retailer since Aug 2015","http://www.502data.com/license/415523"
"2345","SWEET LEAF CANNABIS CO","Aug-2016","$91,810","$33,970","Grays Harbor County","Retailer since Aug 2015","http://www.502data.com/license/415523"
"2346","SWEET LEAF CANNABIS CO","Jul-2016","$88,464","$32,732","Grays Harbor County","Retailer since Aug 2015","http://www.502data.com/license/415523"
"2347","SWEET LEAF CANNABIS CO","Jun-2016","$64,082","$23,710","Grays Harbor County","Retailer since Aug 2015","http://www.502data.com/license/415523"
"2348","SWEET LEAF CANNABIS CO","May-2016","$59,387","$21,973","Grays Harbor County","Retailer since Aug 2015","http://www.502data.com/license/415523"
"2349","SWEET LEAF CANNABIS CO","Apr-2016","$62,857","$23,257","Grays Harbor County","Retailer since Aug 2015","http://www.502data.com/license/415523"
"2350","SWEET LEAF CANNABIS CO","Mar-2016","$61,626","$22,802","Grays Harbor County","Retailer since Aug 2015","http://www.502data.com/license/415523"
"2351","SWEET LEAF CANNABIS CO","Feb-2016","$58,972","$21,820","Grays Harbor County","Retailer since Aug 2015","http://www.502data.com/license/415523"
"2352","SWEET LEAF CANNABIS CO","Jan-2016","$48,084","$17,791","Grays Harbor County","Retailer since Aug 2015","http://www.502data.com/license/415523"
"2353","SWEET LEAF CANNABIS CO","All-2015","$190,272","$70,401","Grays Harbor County","Retailer since Aug 2015","http://www.502data.com/license/415523"
"2354","W.C.W. ENTERPRISES","Oct-2016","$75,240","$27,839","Whatcom County","Retailer since Feb 2015","http://www.502data.com/license/415445"
"2355","W.C.W. ENTERPRISES","Sep-2016","$79,918","$29,570","Whatcom County","Retailer since Feb 2015","http://www.502data.com/license/415445"
"2356","W.C.W. ENTERPRISES","Aug-2016","$77,709","$28,752","Whatcom County","Retailer since Feb 2015","http://www.502data.com/license/415445"
"2357","W.C.W. ENTERPRISES","Jul-2016","$73,546","$27,212","Whatcom County","Retailer since Feb 2015","http://www.502data.com/license/415445"
"2358","W.C.W. ENTERPRISES","Jun-2016","$61,656","$22,813","Whatcom County","Retailer since Feb 2015","http://www.502data.com/license/415445"
"2359","W.C.W. ENTERPRISES","May-2016","$56,943","$21,069","Whatcom County","Retailer since Feb 2015","http://www.502data.com/license/415445"
"2360","W.C.W. ENTERPRISES","Apr-2016","$52,579","$19,454","Whatcom County","Retailer since Feb 2015","http://www.502data.com/license/415445"
"2361","W.C.W. ENTERPRISES","Mar-2016","$48,869","$18,081","Whatcom County","Retailer since Feb 2015","http://www.502data.com/license/415445"
"2362","W.C.W. ENTERPRISES","Feb-2016","$42,556","$15,746","Whatcom County","Retailer since Feb 2015","http://www.502data.com/license/415445"
"2363","W.C.W. ENTERPRISES","Jan-2016","$37,399","$13,838","Whatcom County","Retailer since Feb 2015","http://www.502data.com/license/415445"
"2364","W.C.W. ENTERPRISES","All-2015","$283,478","$102,071","Whatcom County","Retailer since Feb 2015","http://www.502data.com/license/415445"
"2365","CANNAZONE","Oct-2016","$73,971","$27,369","Whatcom County","Retailer since Sep 2016","http://www.502data.com/license/421813"
"2366","CANNAZONE","Sep-2016","$64,333","$23,803","Whatcom County","Retailer since Sep 2016","http://www.502data.com/license/421813"
"2367","A RECREATIONAL MARIJUANA STORE","Oct-2016","$73,592","$27,229","Kitsap County","Retailer since Apr 2016","http://www.502data.com/license/421359"
"2368","A RECREATIONAL MARIJUANA STORE","Sep-2016","$68,485","$25,339","Kitsap County","Retailer since Apr 2016","http://www.502data.com/license/421359"
"2369","A RECREATIONAL MARIJUANA STORE","Aug-2016","$58,154","$21,517","Kitsap County","Retailer since Apr 2016","http://www.502data.com/license/421359"
"2370","A RECREATIONAL MARIJUANA STORE","Jul-2016","$47,420","$17,545","Kitsap County","Retailer since Apr 2016","http://www.502data.com/license/421359"
"2371","A RECREATIONAL MARIJUANA STORE","Jun-2016","$23,158","$8,568","Kitsap County","Retailer since Apr 2016","http://www.502data.com/license/421359"
"2372","A RECREATIONAL MARIJUANA STORE","May-2016","$10,504","$3,887","Kitsap County","Retailer since Apr 2016","http://www.502data.com/license/421359"
"2373","A RECREATIONAL MARIJUANA STORE","Apr-2016","$281","$104","Kitsap County","Retailer since Apr 2016","http://www.502data.com/license/421359"
"2374","GREENHAND","Oct-2016","$72,294","$26,749","Spokane County","Retailer since Jul 2016","http://www.502data.com/license/420898"
"2375","GREENHAND","Sep-2016","$56,662","$20,965","Spokane County","Retailer since Jul 2016","http://www.502data.com/license/420898"
"2376","GREENHAND","Aug-2016","$34,281","$12,684","Spokane County","Retailer since Jul 2016","http://www.502data.com/license/420898"
"2377","GREENHAND","Jul-2016","$4,262","$1,577","Spokane County","Retailer since Jul 2016","http://www.502data.com/license/420898"
"2378","NATURAL BLESSINGS LLC","Oct-2016","$71,666","$26,516","Pierce County","Retailer since Jul 2016","http://www.502data.com/license/423390"
"2379","NATURAL BLESSINGS LLC","Sep-2016","$70,987","$26,265","Pierce County","Retailer since Jul 2016","http://www.502data.com/license/423390"
"2380","NATURAL BLESSINGS LLC","Aug-2016","$49,987","$18,495","Pierce County","Retailer since Jul 2016","http://www.502data.com/license/423390"
"2381","NATURAL BLESSINGS LLC","Jul-2016","$5,132","$1,899","Pierce County","Retailer since Jul 2016","http://www.502data.com/license/423390"
"2382","TOKER FRIENDLY","Oct-2016","$70,237","$25,988","Spokane County","Retailer since Aug 2016","http://www.502data.com/license/417486"
"2383","TOKER FRIENDLY","Sep-2016","$51,846","$19,183","Spokane County","Retailer since Aug 2016","http://www.502data.com/license/417486"
"2384","TOKER FRIENDLY","Aug-2016","$24,825","$9,185","Spokane County","Retailer since Aug 2016","http://www.502data.com/license/417486"
"2385","LUCID CANNABIS COMPANY","Oct-2016","$70,144","$25,953","Spokane County","Retailer since Jul 2016","http://www.502data.com/license/420497"
"2386","LUCID CANNABIS COMPANY","Sep-2016","$66,473","$24,595","Spokane County","Retailer since Jul 2016","http://www.502data.com/license/420497"
"2387","LUCID CANNABIS COMPANY","Aug-2016","$53,437","$19,772","Spokane County","Retailer since Jul 2016","http://www.502data.com/license/420497"
"2388","LUCID CANNABIS COMPANY","Jul-2016","$10,997","$4,069","Spokane County","Retailer since Jul 2016","http://www.502data.com/license/420497"
"2389","NV ABERDEEN","Oct-2016","$70,045","$25,917","Grays Harbor County","Retailer since Jun 2016","http://www.502data.com/license/414345"
"2390","NV ABERDEEN","Sep-2016","$73,079","$27,039","Grays Harbor County","Retailer since Jun 2016","http://www.502data.com/license/414345"
"2391","NV ABERDEEN","Aug-2016","$46,695","$17,277","Grays Harbor County","Retailer since Jun 2016","http://www.502data.com/license/414345"
"2392","NV ABERDEEN","Jul-2016","$26,921","$9,961","Grays Harbor County","Retailer since Jun 2016","http://www.502data.com/license/414345"
"2393","NV ABERDEEN","Jun-2016","$5","$2","Grays Harbor County","Retailer since Jun 2016","http://www.502data.com/license/414345"
"2394","GOLD BAR MARIJUANA","Oct-2016","$68,189","$25,230","Snohomish County","Retailer since May 2016","http://www.502data.com/license/422168"
"2395","GOLD BAR MARIJUANA","Sep-2016","$77,973","$28,850","Snohomish County","Retailer since May 2016","http://www.502data.com/license/422168"
"2396","GOLD BAR MARIJUANA","Aug-2016","$76,166","$28,181","Snohomish County","Retailer since May 2016","http://www.502data.com/license/422168"
"2397","GOLD BAR MARIJUANA","Jul-2016","$69,298","$25,640","Snohomish County","Retailer since May 2016","http://www.502data.com/license/422168"
"2398","GOLD BAR MARIJUANA","Jun-2016","$47,146","$17,444","Snohomish County","Retailer since May 2016","http://www.502data.com/license/422168"
"2399","GOLD BAR MARIJUANA","May-2016","$11,026","$4,079","Snohomish County","Retailer since May 2016","http://www.502data.com/license/422168"
"2400","THE HERBAL CENTER","Oct-2016","$66,186","$24,489","Thurston County","Retailer since Apr 2015","http://www.502data.com/license/415484"
"2401","THE HERBAL CENTER","Sep-2016","$74,285","$27,485","Thurston County","Retailer since Apr 2015","http://www.502data.com/license/415484"
"2402","THE HERBAL CENTER","Aug-2016","$75,675","$28,000","Thurston County","Retailer since Apr 2015","http://www.502data.com/license/415484"
"2403","THE HERBAL CENTER","Jul-2016","$72,910","$26,977","Thurston County","Retailer since Apr 2015","http://www.502data.com/license/415484"
"2404","THE HERBAL CENTER","Jun-2016","$62,773","$23,226","Thurston County","Retailer since Apr 2015","http://www.502data.com/license/415484"
"2405","THE HERBAL CENTER","May-2016","$58,817","$21,762","Thurston County","Retailer since Apr 2015","http://www.502data.com/license/415484"
"2406","THE HERBAL CENTER","Apr-2016","$61,018","$22,577","Thurston County","Retailer since Apr 2015","http://www.502data.com/license/415484"
"2407","THE HERBAL CENTER","Mar-2016","$56,835","$21,029","Thurston County","Retailer since Apr 2015","http://www.502data.com/license/415484"
"2408","THE HERBAL CENTER","Feb-2016","$48,488","$17,940","Thurston County","Retailer since Apr 2015","http://www.502data.com/license/415484"
"2409","THE HERBAL CENTER","Jan-2016","$47,607","$17,615","Thurston County","Retailer since Apr 2015","http://www.502data.com/license/415484"
"2410","THE HERBAL CENTER","All-2015","$324,645","$118,353","Thurston County","Retailer since Apr 2015","http://www.502data.com/license/415484"
"2411","GROWERS OUTLET","Oct-2016","$65,869","$24,372","Pacific County","Retailer since Apr 2015","http://www.502data.com/license/415124"
"2412","GROWERS OUTLET","Sep-2016","$72,368","$26,776","Pacific County","Retailer since Apr 2015","http://www.502data.com/license/415124"
"2413","GROWERS OUTLET","Aug-2016","$66,185","$24,489","Pacific County","Retailer since Apr 2015","http://www.502data.com/license/415124"
"2414","GROWERS OUTLET","Jul-2016","$58,024","$21,469","Pacific County","Retailer since Apr 2015","http://www.502data.com/license/415124"
"2415","GROWERS OUTLET","Jun-2016","$49,571","$18,341","Pacific County","Retailer since Apr 2015","http://www.502data.com/license/415124"
"2416","GROWERS OUTLET","May-2016","$49,016","$18,136","Pacific County","Retailer since Apr 2015","http://www.502data.com/license/415124"
"2417","GROWERS OUTLET","Apr-2016","$50,146","$18,554","Pacific County","Retailer since Apr 2015","http://www.502data.com/license/415124"
"2418","GROWERS OUTLET","Mar-2016","$47,879","$17,715","Pacific County","Retailer since Apr 2015","http://www.502data.com/license/415124"
"2419","GROWERS OUTLET","Feb-2016","$45,529","$16,846","Pacific County","Retailer since Apr 2015","http://www.502data.com/license/415124"
"2420","GROWERS OUTLET","Jan-2016","$41,423","$15,327","Pacific County","Retailer since Apr 2015","http://www.502data.com/license/415124"
"2421","GROWERS OUTLET","All-2015","$366,127","$132,715","Pacific County","Retailer since Apr 2015","http://www.502data.com/license/415124"
"2422","GOLDEN DISPENSARIES","Oct-2016","$65,031","$24,061","Klickitat County","Retailer since Oct 2014","http://www.502data.com/license/414292"
"2423","GOLDEN DISPENSARIES","Sep-2016","$85,973","$31,810","Klickitat County","Retailer since Oct 2014","http://www.502data.com/license/414292"
"2424","GOLDEN DISPENSARIES","Aug-2016","$74,232","$27,466","Klickitat County","Retailer since Oct 2014","http://www.502data.com/license/414292"
"2425","GOLDEN DISPENSARIES","Jul-2016","$70,669","$26,147","Klickitat County","Retailer since Oct 2014","http://www.502data.com/license/414292"
"2426","GOLDEN DISPENSARIES","Jun-2016","$56,807","$21,019","Klickitat County","Retailer since Oct 2014","http://www.502data.com/license/414292"
"2427","GOLDEN DISPENSARIES","May-2016","$48,862","$18,079","Klickitat County","Retailer since Oct 2014","http://www.502data.com/license/414292"
"2428","GOLDEN DISPENSARIES","Apr-2016","$41,413","$15,323","Klickitat County","Retailer since Oct 2014","http://www.502data.com/license/414292"
"2429","GOLDEN DISPENSARIES","Mar-2016","$27,305","$10,103","Klickitat County","Retailer since Oct 2014","http://www.502data.com/license/414292"
"2430","GOLDEN DISPENSARIES","Feb-2016","$23,633","$8,744","Klickitat County","Retailer since Oct 2014","http://www.502data.com/license/414292"
"2431","GOLDEN DISPENSARIES","Jan-2016","$17,365","$6,425","Klickitat County","Retailer since Oct 2014","http://www.502data.com/license/414292"
"2432","GOLDEN DISPENSARIES","All-2015","$161,771","$57,886","Klickitat County","Retailer since Oct 2014","http://www.502data.com/license/414292"
"2433","GOLDEN DISPENSARIES","All-2014","$7,322","$2,441","Klickitat County","Retailer since Oct 2014","http://www.502data.com/license/414292"
"2434","CANNABIS COAST","Oct-2016","$65,000","$24,050","Clallam County","Retailer since Sep 2015","http://www.502data.com/license/420123"
"2435","CANNABIS COAST","Sep-2016","$75,532","$27,947","Clallam County","Retailer since Sep 2015","http://www.502data.com/license/420123"
"2436","CANNABIS COAST","Aug-2016","$73,752","$27,288","Clallam County","Retailer since Sep 2015","http://www.502data.com/license/420123"
"2437","CANNABIS COAST","Jul-2016","$66,149","$24,475","Clallam County","Retailer since Sep 2015","http://www.502data.com/license/420123"
"2438","CANNABIS COAST","Jun-2016","$51,906","$19,205","Clallam County","Retailer since Sep 2015","http://www.502data.com/license/420123"
"2439","CANNABIS COAST","May-2016","$35,619","$13,179","Clallam County","Retailer since Sep 2015","http://www.502data.com/license/420123"
"2440","CANNABIS COAST","Apr-2016","$17,403","$6,439","Clallam County","Retailer since Sep 2015","http://www.502data.com/license/420123"
"2441","CANNABIS COAST","Mar-2016","$41,844","$15,482","Clallam County","Retailer since Sep 2015","http://www.502data.com/license/420123"
"2442","CANNABIS COAST","Feb-2016","$35,847","$13,264","Clallam County","Retailer since Sep 2015","http://www.502data.com/license/420123"
"2443","CANNABIS COAST","Jan-2016","$25,724","$9,518","Clallam County","Retailer since Sep 2015","http://www.502data.com/license/420123"
"2444","CANNABIS COAST","All-2015","$1,871","$692","Clallam County","Retailer since Sep 2015","http://www.502data.com/license/420123"
