"Name","Month","Sales","ExciseTax","County","Established","RetailerURLLink"
"2273","LEGAL MARIJUANA SUPERSTORE","Jun-2016",56179,20786,"Kitsap County","Retailer since Feb 2016","http://www.502data.com//license/417880"
"2274","LEGAL MARIJUANA SUPERSTORE","May-2016",50581,18715,"Kitsap County","Retailer since Feb 2016","http://www.502data.com//license/417880"
"2275","LEGAL MARIJUANA SUPERSTORE","Apr-2016",52300,19351,"Kitsap County","Retailer since Feb 2016","http://www.502data.com//license/417880"
"2276","LEGAL MARIJUANA SUPERSTORE","Mar-2016",48917,18099,"Kitsap County","Retailer since Feb 2016","http://www.502data.com//license/417880"
"2277","LEGAL MARIJUANA SUPERSTORE","Feb-2016",3730,1380,"Kitsap County","Retailer since Feb 2016","http://www.502data.com//license/417880"
"2278","CANNABIS PROVISIONS INC.","Sep-2016",59281,21934,"King County","Retailer since May 2016","http://www.502data.com//license/421083"
"2279","CANNABIS PROVISIONS INC.","Aug-2016",51360,19003,"King County","Retailer since May 2016","http://www.502data.com//license/421083"
"2280","CANNABIS PROVISIONS INC.","Jul-2016",38836,14369,"King County","Retailer since May 2016","http://www.502data.com//license/421083"
"2281","CANNABIS PROVISIONS INC.","Jun-2016",16898,6252,"King County","Retailer since May 2016","http://www.502data.com//license/421083"
"2282","CANNABIS PROVISIONS INC.","May-2016",3196,1183,"King County","Retailer since May 2016","http://www.502data.com//license/421083"
"2283","CANNABIS PROVISIONS INC. MUKILTEO","Sep-2016",57700,21349,"Snohomish County","Retailer since Jul 2016","http://www.502data.com//license/421630"
"2284","CANNABIS PROVISIONS INC. MUKILTEO","Aug-2016",50229,18585,"Snohomish County","Retailer since Jul 2016","http://www.502data.com//license/421630"
"2285","CANNABIS PROVISIONS INC. MUKILTEO","Jul-2016",7720,2856,"Snohomish County","Retailer since Jul 2016","http://www.502data.com//license/421630"
"2286","TOP SHELF CANNABIS","Sep-2016",56792,21013,"Whatcom County","Retailer since Apr 2016","http://www.502data.com//license/417469"
"2287","TOP SHELF CANNABIS","Aug-2016",45247,16741,"Whatcom County","Retailer since Apr 2016","http://www.502data.com//license/417469"
"2288","TOP SHELF CANNABIS","Jul-2016",33940,12558,"Whatcom County","Retailer since Apr 2016","http://www.502data.com//license/417469"
"2289","TOP SHELF CANNABIS","Jun-2016",23945,8860,"Whatcom County","Retailer since Apr 2016","http://www.502data.com//license/417469"
"2290","TOP SHELF CANNABIS","May-2016",21216,7850,"Whatcom County","Retailer since Apr 2016","http://www.502data.com//license/417469"
"2291","TOP SHELF CANNABIS","Apr-2016",9918,3670,"Whatcom County","Retailer since Apr 2016","http://www.502data.com//license/417469"
"2292","GREENHAND","Sep-2016",56662,20965,"Spokane County","Retailer since Jul 2016","http://www.502data.com//license/420898"
"2293","GREENHAND","Aug-2016",34281,12684,"Spokane County","Retailer since Jul 2016","http://www.502data.com//license/420898"
"2294","GREENHAND","Jul-2016",4262,1577,"Spokane County","Retailer since Jul 2016","http://www.502data.com//license/420898"
"2295","ANACORTES NATURAL MEDICINE","Sep-2016",56425,20877,"Skagit County","Retailer since Apr 2016","http://www.502data.com//license/421652"
"2296","ANACORTES NATURAL MEDICINE","Aug-2016",59738,22103,"Skagit County","Retailer since Apr 2016","http://www.502data.com//license/421652"
"2297","ANACORTES NATURAL MEDICINE","Jul-2016",46899,17353,"Skagit County","Retailer since Apr 2016","http://www.502data.com//license/421652"
"2298","ANACORTES NATURAL MEDICINE","Jun-2016",32016,11846,"Skagit County","Retailer since Apr 2016","http://www.502data.com//license/421652"
"2299","ANACORTES NATURAL MEDICINE","May-2016",19565,7239,"Skagit County","Retailer since Apr 2016","http://www.502data.com//license/421652"
"2300","ANACORTES NATURAL MEDICINE","Apr-2016",1961,726,"Skagit County","Retailer since Apr 2016","http://www.502data.com//license/421652"
"2301","GREEN STOP CANNABIS","Sep-2016",55876,20674,"Whatcom County","Retailer since Sep 2014","http://www.502data.com//license/413801"
"2302","GREEN STOP CANNABIS","Aug-2016",61755,22849,"Whatcom County","Retailer since Sep 2014","http://www.502data.com//license/413801"
"2303","GREEN STOP CANNABIS","Jul-2016",57312,21205,"Whatcom County","Retailer since Sep 2014","http://www.502data.com//license/413801"
"2304","GREEN STOP CANNABIS","Jun-2016",46716,17285,"Whatcom County","Retailer since Sep 2014","http://www.502data.com//license/413801"
"2305","GREEN STOP CANNABIS","May-2016",46816,17322,"Whatcom County","Retailer since Sep 2014","http://www.502data.com//license/413801"
"2306","GREEN STOP CANNABIS","Apr-2016",50936,18846,"Whatcom County","Retailer since Sep 2014","http://www.502data.com//license/413801"
"2307","GREEN STOP CANNABIS","Mar-2016",50867,18821,"Whatcom County","Retailer since Sep 2014","http://www.502data.com//license/413801"
"2308","GREEN STOP CANNABIS","Feb-2016",51287,18976,"Whatcom County","Retailer since Sep 2014","http://www.502data.com//license/413801"
"2309","GREEN STOP CANNABIS","Jan-2016",46292,17128,"Whatcom County","Retailer since Sep 2014","http://www.502data.com//license/413801"
"2310","GREEN STOP CANNABIS","All-2015",461406,163139,"Whatcom County","Retailer since Sep 2014","http://www.502data.com//license/413801"
"2311","GREEN STOP CANNABIS","All-2014",84290,28097,"Whatcom County","Retailer since Sep 2014","http://www.502data.com//license/413801"
"2312","APEX CANNABIS","Sep-2016",53790,19902,"Grant County","Retailer since Sep 2016","http://www.502data.com//license/421110"
"2313","VELA","Sep-2016",53680,19862,"King County","Retailer since Jun 2015","http://www.502data.com//license/415534"
"2314","VELA","Aug-2016",15056,5571,"King County","Retailer since Jun 2015","http://www.502data.com//license/415534"
"2315","VELA","All-2015",116,39,"King County","Retailer since Jun 2015","http://www.502data.com//license/415534"
"2316","DISTRICT 420","Sep-2016",52630,19473,"King County","Retailer since Jul 2016","http://www.502data.com//license/421332"
"2317","DISTRICT 420","Aug-2016",38405,14210,"King County","Retailer since Jul 2016","http://www.502data.com//license/421332"
"2318","DISTRICT 420","Jul-2016",4652,1721,"King County","Retailer since Jul 2016","http://www.502data.com//license/421332"
"2319","BETTER BUDS","Sep-2016",52234,19327,"Jefferson County","Retailer since Jul 2016","http://www.502data.com//license/421709"
"2320","BETTER BUDS","Aug-2016",27942,10338,"Jefferson County","Retailer since Jul 2016","http://www.502data.com//license/421709"
"2321","BETTER BUDS","Jul-2016",68,25,"Jefferson County","Retailer since Jul 2016","http://www.502data.com//license/421709"
"2322","4US RETAIL","Sep-2016",52161,19300,"Okanogan County","Retailer since Jul 2014","http://www.502data.com//license/413700"
"2323","4US RETAIL","Aug-2016",48071,17786,"Okanogan County","Retailer since Jul 2014","http://www.502data.com//license/413700"
"2324","4US RETAIL","Jul-2016",44083,16311,"Okanogan County","Retailer since Jul 2014","http://www.502data.com//license/413700"
"2325","4US RETAIL","Jun-2016",36360,13453,"Okanogan County","Retailer since Jul 2014","http://www.502data.com//license/413700"
"2326","4US RETAIL","May-2016",35035,12963,"Okanogan County","Retailer since Jul 2014","http://www.502data.com//license/413700"
"2327","4US RETAIL","Apr-2016",31804,11768,"Okanogan County","Retailer since Jul 2014","http://www.502data.com//license/413700"
"2328","4US RETAIL","Mar-2016",31237,11558,"Okanogan County","Retailer since Jul 2014","http://www.502data.com//license/413700"
"2329","4US RETAIL","Feb-2016",30238,11188,"Okanogan County","Retailer since Jul 2014","http://www.502data.com//license/413700"
"2330","4US RETAIL","Jan-2016",29750,11008,"Okanogan County","Retailer since Jul 2014","http://www.502data.com//license/413700"
"2331","4US RETAIL","All-2015",441677,155845,"Okanogan County","Retailer since Jul 2014","http://www.502data.com//license/413700"
"2332","4US RETAIL","All-2014",105157,35052,"Okanogan County","Retailer since Jul 2014","http://www.502data.com//license/413700"
"2333","DANCING GYPSIES","Sep-2016",51880,19195,"Whatcom County","Retailer since Dec 2015","http://www.502data.com//license/413529"
"2334","DANCING GYPSIES","Aug-2016",45872,16973,"Whatcom County","Retailer since Dec 2015","http://www.502data.com//license/413529"
"2335","DANCING GYPSIES","Jul-2016",43867,16231,"Whatcom County","Retailer since Dec 2015","http://www.502data.com//license/413529"
"2336","DANCING GYPSIES","Jun-2016",41984,15534,"Whatcom County","Retailer since Dec 2015","http://www.502data.com//license/413529"
"2337","DANCING GYPSIES","May-2016",43558,16116,"Whatcom County","Retailer since Dec 2015","http://www.502data.com//license/413529"
"2338","DANCING GYPSIES","Apr-2016",38767,14344,"Whatcom County","Retailer since Dec 2015","http://www.502data.com//license/413529"
"2339","DANCING GYPSIES","Mar-2016",41036,15183,"Whatcom County","Retailer since Dec 2015","http://www.502data.com//license/413529"
"2340","DANCING GYPSIES","Feb-2016",32318,11958,"Whatcom County","Retailer since Dec 2015","http://www.502data.com//license/413529"
"2341","DANCING GYPSIES","Jan-2016",15829,5857,"Whatcom County","Retailer since Dec 2015","http://www.502data.com//license/413529"
"2342","DANCING GYPSIES","All-2015",4115,1523,"Whatcom County","Retailer since Dec 2015","http://www.502data.com//license/413529"
"2343","TOKER FRIENDLY","Sep-2016",51846,19183,"Spokane County","Retailer since Aug 2016","http://www.502data.com//license/417486"
"2344","TOKER FRIENDLY","Aug-2016",24825,9185,"Spokane County","Retailer since Aug 2016","http://www.502data.com//license/417486"
"2345","A GREENER TODAY RECREATIONAL","Sep-2016",50584,18716,"King County","Retailer since Apr 2015","http://www.502data.com//license/402107"
"2346","A GREENER TODAY RECREATIONAL","Aug-2016",67702,25050,"King County","Retailer since Apr 2015","http://www.502data.com//license/402107"
"2347","A GREENER TODAY RECREATIONAL","Jul-2016",76109,28160,"King County","Retailer since Apr 2015","http://www.502data.com//license/402107"
"2348","A GREENER TODAY RECREATIONAL","Jun-2016",66015,24425,"King County","Retailer since Apr 2015","http://www.502data.com//license/402107"
"2349","A GREENER TODAY RECREATIONAL","May-2016",72872,26963,"King County","Retailer since Apr 2015","http://www.502data.com//license/402107"
"2350","A GREENER TODAY RECREATIONAL","Apr-2016",67001,24791,"King County","Retailer since Apr 2015","http://www.502data.com//license/402107"
"2351","A GREENER TODAY RECREATIONAL","Mar-2016",86572,32031,"King County","Retailer since Apr 2015","http://www.502data.com//license/402107"
"2352","A GREENER TODAY RECREATIONAL","Feb-2016",102299,37851,"King County","Retailer since Apr 2015","http://www.502data.com//license/402107"
"2353","A GREENER TODAY RECREATIONAL","Jan-2016",96097,35556,"King County","Retailer since Apr 2015","http://www.502data.com//license/402107"
"2354","A GREENER TODAY RECREATIONAL","All-2015",587912,213258,"King County","Retailer since Apr 2015","http://www.502data.com//license/402107"
"2355","AUSTIN LOTT","Sep-2016",47898,17722,"Okanogan County","Retailer since Jul 2014","http://www.502data.com//license/413530"
"2356","AUSTIN LOTT","Aug-2016",50288,18607,"Okanogan County","Retailer since Jul 2014","http://www.502data.com//license/413530"
"2357","AUSTIN LOTT","Jul-2016",49461,18301,"Okanogan County","Retailer since Jul 2014","http://www.502data.com//license/413530"
"2358","AUSTIN LOTT","Jun-2016",40334,14924,"Okanogan County","Retailer since Jul 2014","http://www.502data.com//license/413530"
"2359","AUSTIN LOTT","May-2016",35259,13046,"Okanogan County","Retailer since Jul 2014","http://www.502data.com//license/413530"
"2360","AUSTIN LOTT","Apr-2016",26806,9918,"Okanogan County","Retailer since Jul 2014","http://www.502data.com//license/413530"
"2361","AUSTIN LOTT","Mar-2016",26083,9651,"Okanogan County","Retailer since Jul 2014","http://www.502data.com//license/413530"
"2362","AUSTIN LOTT","Feb-2016",21839,8081,"Okanogan County","Retailer since Jul 2014","http://www.502data.com//license/413530"
"2363","AUSTIN LOTT","Jan-2016",22009,8144,"Okanogan County","Retailer since Jul 2014","http://www.502data.com//license/413530"
"2364","AUSTIN LOTT","All-2015",193339,69726,"Okanogan County","Retailer since Jul 2014","http://www.502data.com//license/413530"
"2365","AUSTIN LOTT","All-2014",59386,19795,"Okanogan County","Retailer since Jul 2014","http://www.502data.com//license/413530"
"2366","BLOWIN SMOKE","Sep-2016",46997,17389,"Stevens County","Retailer since Feb 2016","http://www.502data.com//license/422202"
"2367","BLOWIN SMOKE","Aug-2016",42350,15670,"Stevens County","Retailer since Feb 2016","http://www.502data.com//license/422202"
"2368","BLOWIN SMOKE","Jul-2016",35201,13024,"Stevens County","Retailer since Feb 2016","http://www.502data.com//license/422202"
"2369","BLOWIN SMOKE","Jun-2016",32976,12201,"Stevens County","Retailer since Feb 2016","http://www.502data.com//license/422202"
"2370","BLOWIN SMOKE","May-2016",24355,9011,"Stevens County","Retailer since Feb 2016","http://www.502data.com//license/422202"
"2371","BLOWIN SMOKE","Apr-2016",23499,8695,"Stevens County","Retailer since Feb 2016","http://www.502data.com//license/422202"
"2372","BLOWIN SMOKE","Mar-2016",19410,7182,"Stevens County","Retailer since Feb 2016","http://www.502data.com//license/422202"
"2373","BLOWIN SMOKE","Feb-2016",18949,7011,"Stevens County","Retailer since Feb 2016","http://www.502data.com//license/422202"
"2374","THE LEAF","Sep-2016",46859,17338,"Spokane County","Retailer since Jul 2016","http://www.502data.com//license/413926"
"2375","THE LEAF","Aug-2016",39526,14625,"Spokane County","Retailer since Jul 2016","http://www.502data.com//license/413926"
"2376","THE LEAF","Jul-2016",26209,9697,"Spokane County","Retailer since Jul 2016","http://www.502data.com//license/413926"
"2377","KUSH","Sep-2016",43300,16021,"King County","Retailer since Aug 2016","http://www.502data.com//license/420336"
"2378","KUSH","Aug-2016",1549,573,"King County","Retailer since Aug 2016","http://www.502data.com//license/420336"
"2379","EUPHORIUM","Sep-2016",39450,14597,"Snohomish County","Retailer since Jul 2016","http://www.502data.com//license/084130"
"2380","EUPHORIUM","Aug-2016",20128,7447,"Snohomish County","Retailer since Jul 2016","http://www.502data.com//license/084130"
"2381","EUPHORIUM","Jul-2016",7851,2905,"Snohomish County","Retailer since Jul 2016","http://www.502data.com//license/084130"
"2382","ROSLYN HERBS","Sep-2016",39373,14568,"Kittitas County","Retailer since Sep 2016","http://www.502data.com//license/414460"
"2383","GANJA VITA","Sep-2016",39203,14505,"Mason County","Retailer since Mar 2015","http://www.502data.com//license/415539"
"2384","GANJA VITA","Aug-2016",42018,15547,"Mason County","Retailer since Mar 2015","http://www.502data.com//license/415539"
"2385","GANJA VITA","Jul-2016",46580,17235,"Mason County","Retailer since Mar 2015","http://www.502data.com//license/415539"
"2386","GANJA VITA","Jun-2016",34072,12607,"Mason County","Retailer since Mar 2015","http://www.502data.com//license/415539"
"2387","GANJA VITA","May-2016",34215,12660,"Mason County","Retailer since Mar 2015","http://www.502data.com//license/415539"
"2388","GANJA VITA","Apr-2016",43044,15926,"Mason County","Retailer since Mar 2015","http://www.502data.com//license/415539"
"2389","GANJA VITA","Mar-2016",40599,15022,"Mason County","Retailer since Mar 2015","http://www.502data.com//license/415539"
"2390","GANJA VITA","Feb-2016",39693,14686,"Mason County","Retailer since Mar 2015","http://www.502data.com//license/415539"
"2391","GANJA VITA","Jan-2016",41483,15349,"Mason County","Retailer since Mar 2015","http://www.502data.com//license/415539"
"2392","GANJA VITA","All-2015",294399,106651,"Mason County","Retailer since Mar 2015","http://www.502data.com//license/415539"
